Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,City or Regency,Province,Country,Continent,Island,Time Zone,Special Status,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Total Deaths per 100rb,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths
2021-09-15,ID-SG,Sulawesi Tenggara,10,0,30,-20,19938,514,18802,622,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2.0,219,377.0,1911.0,38068,2635461,69.23,122.070311,-4.124688793,3.79,7565.28,0.0,195.03,19.5,2.58%,94.30%,1.11,1.0
2020-12-10,ID-JK,DKI Jakarta,1180,18,1046,116,149018,2896,134407,11715,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5.0,44,267.0,,664,10846145,16334.31,106.8361183,-6.204698991,108.79,13739.26,1.66,267.01,26.7,1.94%,90.20%,0.97,1.0
2020-12-10,ID-SA,Sulawesi Utara,135,1,32,102,7666,260,5834,1572,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4.0,171,332.0,1507.0,13892,2641884,190.17,124.5212396,1.259638212,51.1,2901.72,0.38,98.41,9.84,3.39%,76.10%,2.37,0.5
2021-05-22,ID-SB,Sumatera Barat,301,8,304,-11,41916,931,38195,2790,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7.0,179,230.0,928.0,42013,5519245,131.37,100.4650624,-0.850253225,54.54,7594.52,1.45,168.68,16.87,2.22%,91.12%,0.83,0.8
2021-02-08,ID-BE,Bengkulu,6,0,15,-9,4647,143,4366,138,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1.0,129,172.0,1341.0,19919,1999539,100.38,102.3384213,-3.533583627,3.0,2324.04,0.0,71.52,7.15,3.08%,93.95%,0.75,0.0
2020-09-27,ID-SN,Sulawesi Selatan,154,3,221,-70,15215,411,11314,3490,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3.0,311,792.0,2255.0,46717,9426885,201.78,120.1620559,-3.731080714,16.34,1614.0,0.32,43.6,4.36,2.70%,74.36%,0.95,0.75
2022-04-21,ID-AC,Aceh,1,0,10,-9,43688,2212,41395,81,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5.0,289,,6497.0,57956,5247257,90.54,96.91052174,4.225614628,0.19,8325.87,0.0,421.55,42.16,5.06%,94.75%,0.25,0.0
2021-10-12,ID-AC,Aceh,22,2,70,-50,38092,2017,35483,592,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5.0,289,,6497.0,57956,5247257,90.54,96.91052174,4.225614628,4.19,7259.41,0.38,384.39,38.44,5.30%,93.15%,2.44,2.0
2020-07-26,ID-SG,Sulawesi Tenggara,16,0,41,-25,768,13,442,313,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2.0,219,377.0,1911.0,38068,2635461,69.23,122.070311,-4.124688793,6.07,291.41,0.0,4.93,0.49,1.69%,57.55%,0.94,1.0
2020-07-31,ID-SR,Sulawesi Barat,7,0,8,-1,230,4,140,86,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73.0,575.0,16787,1559984,92.93,119.3450194,-2.461746053,4.49,147.44,0.0,2.56,0.26,1.74%,60.87%,0.32,0.0
2021-11-19,ID-KB,Kalimantan Barat,38,0,16,22,41395,1058,40255,82,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2.0,174,99.0,2031.0,147307,5422814,36.81,111.1211776,-0.086474572,7.01,7633.49,0.0,195.1,19.51,2.56%,97.25%,2.71,1.0
2021-06-22,IDN,Indonesia,13668,335,8375,4958,2018113,55291,1810136,152686,Country,,,Indonesia,Asia,,,,416,98.0,7230,8488.0,74953.0,1916907,265185520,138.34,113.921327,-0.789275,51.54,7610.19,1.26,208.5,20.85,2.74%,89.69%,0.94,1.14
2020-05-10,ID-BB,Kepulauan Bangka Belitung,1,0,0,1,30,1,8,21,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1.0,47,82.0,309.0,16424,1379767,84.01,106.5499324,-2.447444127,0.72,21.74,0.0,0.72,0.07,3.33%,26.67%,,1.0
2022-03-27,ID-JI,Jawa Timur,277,11,418,-152,572277,31322,538700,2255,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9.0,666,777.0,7724.0,47803,40479023,846.78,112.7329414,-7.723345579,6.84,14137.62,0.27,773.78,77.38,5.47%,94.13%,0.89,0.73
2020-11-01,ID-KB,Kalimantan Barat,22,1,0,21,1677,21,1338,318,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2.0,174,99.0,2031.0,147307,5422814,36.81,111.1211776,-0.086474572,4.06,309.25,0.18,3.87,0.39,1.25%,79.79%,4.4,
2020-07-21,ID-NT,Nusa Tenggara Timur,3,0,4,-1,137,1,111,25,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1.0,309,327.0,3026.0,48718,5411321,111.07,121.592271,-8.682205,0.55,25.32,0.0,0.18,0.02,0.73%,81.02%,1.0,1.0
2022-07-18,ID-SA,Sulawesi Utara,1,0,26,-25,51553,1191,50351,11,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4.0,171,332.0,1507.0,13892,2641884,190.17,124.5212396,1.259638212,0.38,19513.73,0.0,450.81,45.08,2.31%,97.67%,0.5,1.0
2021-04-20,ID-KI,Kalimantan Timur,149,4,174,-29,67026,1607,63480,1939,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3.0,103,197.0,841.0,129067,3552191,27.52,116.4684405,0.45385803,41.95,18868.92,1.13,452.4,45.24,2.40%,94.71%,1.28,0.57
2022-04-14,ID-BA,Bali,28,1,57,-30,156804,4553,151879,372,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1.0,57,80.0,636.0,5780,4216171,729.43,115.1317136,-8.369471688,6.64,37191.09,0.24,1079.89,107.99,2.90%,96.86%,1.17,
2020-10-24,ID-YO,Daerah Istimewa Yogyakarta,44,0,36,8,3506,88,2840,578,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,12.12,965.57,0.0,24.24,2.42,2.51%,81.00%,1.57,1.0
2021-10-20,ID-NT,Nusa Tenggara Timur,17,0,27,-10,63436,1320,61737,379,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1.0,309,327.0,3026.0,48718,5411321,111.07,121.592271,-8.682205,3.14,11722.83,0.0,243.93,24.39,2.08%,97.32%,0.57,0.0
2021-07-11,ID-SA,Sulawesi Utara,136,2,23,111,17785,579,15589,1617,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4.0,171,332.0,1507.0,13892,2641884,190.17,124.5212396,1.259638212,51.48,6731.94,0.76,219.16,21.92,3.26%,87.65%,0.61,0.5
2021-06-03,ID-MA,Maluku,3,0,6,-3,7747,123,7390,234,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2.0,118,35.0,1198.0,46914,1847097,39.37,129.576792,-3.192572,1.62,4194.15,0.0,66.59,6.66,1.59%,95.39%,,1.0
2021-06-01,ID-JI,Jawa Timur,225,24,209,-8,154990,11418,141961,1611,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9.0,666,777.0,7724.0,47803,40479023,846.78,112.7329414,-7.723345579,5.56,3828.9,0.59,282.07,28.21,7.37%,91.59%,0.9,0.77
2020-12-01,ID-SR,Sulawesi Barat,3,0,15,-12,1473,21,1296,156,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73.0,575.0,16787,1559984,92.93,119.3450194,-2.461746053,1.92,944.24,0.0,13.46,1.35,1.43%,87.98%,0.43,1.0
2021-01-24,ID-SR,Sulawesi Barat,68,0,29,39,3165,66,1861,1238,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73.0,575.0,16787,1559984,92.93,119.3450194,-2.461746053,43.59,2028.87,0.0,42.31,4.23,2.09%,58.80%,0.33,0.0
2020-08-13,IDN,Indonesia,2098,65,1760,273,132816,5968,87558,39290,Country,,,Indonesia,Asia,,,,416,98.0,7230,8488.0,74953.0,1916907,265185520,138.34,113.921327,-0.789275,7.91,500.84,0.25,22.5,2.25,4.49%,65.92%,1.08,0.82
2021-03-20,ID-SU,Sumatera Utara,86,3,83,0,26492,894,23134,2464,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8.0,450,693.0,5417.0,72981,14874889,203.82,99.05196442,2.191894453,5.78,1780.99,0.2,60.1,6.01,3.37%,87.32%,1.01,1.5
2020-12-14,ID-SB,Sumatera Barat,54,2,51,1,21758,450,20171,1137,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7.0,179,230.0,928.0,42013,5519245,131.37,100.4650624,-0.850253225,9.78,3942.21,0.36,81.53,8.15,2.07%,92.71%,0.47,1.0
2022-03-01,ID-ST,Sulawesi Tengah,400,2,396,2,53022,1625,47372,4025,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1.0,175,175.0,1842.0,61841,2955567,47.79,121.2010927,-1.00413668,135.34,17939.7,0.68,549.81,54.98,3.06%,89.34%,2.63,1.0
2021-06-21,ID-SG,Sulawesi Tenggara,3,0,5,-2,10727,223,10148,356,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2.0,219,377.0,1911.0,38068,2635461,69.23,122.070311,-4.124688793,1.14,4070.26,0.0,84.62,8.46,2.08%,94.60%,0.1,0.0
2021-05-25,ID-KB,Kalimantan Barat,114,0,37,77,10246,82,9276,888,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2.0,174,99.0,2031.0,147307,5422814,36.81,111.1211776,-0.086474572,21.02,1889.42,0.0,15.12,1.51,0.80%,90.53%,1.37,0.0
2020-10-14,ID-YO,Daerah Istimewa Yogyakarta,26,2,20,4,3171,83,2415,673,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,7.16,873.31,0.55,22.86,2.29,2.62%,76.16%,0.68,2.0
2021-10-17,ID-KS,Kalimantan Selatan,7,0,15,-8,69715,2379,67188,148,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2.0,153,144.0,1864.0,38744,4023049,103.84,115.4385783,-2.993594979,1.74,17328.9,0.0,591.34,59.13,3.41%,96.38%,0.58,1.0
2021-11-10,ID-ST,Sulawesi Tengah,6,1,7,-2,47074,1597,45417,60,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1.0,175,175.0,1842.0,61841,2955567,47.79,121.2010927,-1.00413668,2.03,15927.23,0.34,540.34,54.03,3.39%,96.48%,6.0,1.0
2022-01-05,ID-BE,Bengkulu,0,0,0,0,23105,473,22631,1,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1.0,129,172.0,1341.0,19919,1999539,100.38,102.3384213,-3.533583627,0.0,11555.16,0.0,236.55,23.66,2.05%,97.95%,1.0,1.0
2022-06-08,ID-JA,Jambi,0,0,1,-1,38264,881,37379,4,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2.0,141,163.0,1399.0,50058,3493357,69.79,102.7236404,-1.69769766,0.0,10953.36,0.0,252.19,25.22,2.30%,97.69%,0.0,1.0
2021-02-28,ID-GO,Gorontalo,18,0,10,8,4793,135,4357,301,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1.0,77,72.0,657.0,11257,1180651,104.88,122.3760581,0.687002604,15.25,4059.62,0.0,114.34,11.43,2.82%,90.90%,9.0,0.0
2020-12-01,ID-YO,Daerah Istimewa Yogyakarta,110,1,68,41,6073,146,4467,1460,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,30.29,1672.54,0.28,40.21,4.02,2.40%,73.56%,2.68,
2020-05-07,ID-PA,Papua,4,0,0,4,250,7,51,192,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1.0,560,110.0,5411.0,319036,4340348,13.6,138.69603,-4.66620953,0.92,57.6,0.0,1.61,0.16,2.80%,20.40%,4.0,1.0
2020-05-01,ID-YO,Daerah Istimewa Yogyakarta,9,0,5,4,103,7,50,46,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,2.48,28.37,0.0,1.93,0.19,6.80%,48.54%,9.0,1.0
2020-10-22,ID-NT,Nusa Tenggara Timur,10,0,6,4,615,7,422,186,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1.0,309,327.0,3026.0,48718,5411321,111.07,121.592271,-8.682205,1.85,113.65,0.0,1.29,0.13,1.14%,68.62%,0.77,1.0
2021-06-09,ID-KU,Kalimantan Utara,8,0,47,-39,12398,192,11708,498,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1.0,53,35.0,447.0,75468,648407,8.59,116.2188791,2.891012621,12.34,19120.71,0.0,296.11,29.61,1.55%,94.43%,0.89,0.0
2021-05-13,ID-MA,Maluku,0,0,0,0,7597,120,7193,284,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2.0,118,35.0,1198.0,46914,1847097,39.37,129.576792,-3.192572,0.0,4112.94,0.0,64.97,6.5,1.58%,94.68%,1.0,0.0
2022-01-10,ID-JA,Jambi,1,0,2,-1,29794,784,29007,3,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2.0,141,163.0,1399.0,50058,3493357,69.79,102.7236404,-1.69769766,0.29,8528.76,0.0,224.43,22.44,2.63%,97.36%,,1.0
2021-09-25,ID-KR,Kepulauan Riau,20,2,42,-24,53544,1731,51290,523,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2.0,75,142.0,275.0,8202,1929400,235.24,108.261746,3.916346,10.37,27751.63,1.04,897.17,89.72,3.23%,95.79%,0.8,2.0
2021-06-08,ID-MA,Maluku,0,0,0,0,7818,126,7407,285,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2.0,118,35.0,1198.0,46914,1847097,39.37,129.576792,-3.192572,0.0,4232.59,0.0,68.22,6.82,1.61%,94.74%,0.0,1.0
2021-01-26,ID-SR,Sulawesi Barat,61,2,9,50,3273,68,1891,1314,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73.0,575.0,16787,1559984,92.93,119.3450194,-2.461746053,39.1,2098.1,1.28,43.59,4.36,2.08%,57.78%,1.3,
2020-05-17,ID-YO,Daerah Istimewa Yogyakarta,5,0,3,2,198,8,93,97,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1.0,78,46.0,392.0,3133,3631015,1158.9,110.4448783,-7.89450185,1.38,54.53,0.0,2.2,0.22,4.04%,46.97%,0.83,1.0
2022-07-26,ID-KB,Kalimantan Barat,13,0,0,13,64908,1130,63718,60,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2.0,174,99.0,2031.0,147307,5422814,36.81,111.1211776,-0.086474572,2.4,11969.43,0.0,208.38,20.84,1.74%,98.17%,2.6,1.0
2020-05-21,ID-JB,Jawa Barat,63,1,17,45,2217,140,666,1411,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9.0,627,645.0,5312.0,35378,45161325,1276.55,107.6037083,-6.920432083,1.39,49.09,0.02,3.1,0.31,6.31%,30.04%,0.53,
2021-08-14,ID-JT,Jawa Tengah,4560,381,5217,-1038,442935,25127,382901,34907,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6.0,576,753.0,7809.0,32801,36364072,1108.64,110.2011149,-7.259097177,125.4,12180.57,10.48,690.98,69.1,5.67%,86.45%,1.08,0.81
2020-05-14,ID-MU,Maluku Utara,4,0,3,1,81,3,12,66,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2.0,116,118.0,1063.0,31983,1307803,40.89,127.5391072,0.212036949,3.06,61.94,0.0,2.29,0.23,3.70%,14.81%,0.17,0.0
2022-04-13,ID-NB,Nusa Tenggara Barat,5,0,8,-3,36029,898,34931,200,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2.0,117,145.0,995.0,18572,5270247,283.77,117.5086257,-8.606998866,0.95,6836.3,0.0,170.39,17.04,2.49%,96.95%,1.25,1.0
2020-07-24,ID-BB,Kepulauan Bangka Belitung,3,0,0,3,186,2,170,14,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1.0,47,82.0,309.0,16424,1379767,84.01,106.5499324,-2.447444127,2.17,134.81,0.0,1.45,0.14,1.08%,91.40%,3.0,1.0
2020-12-17,ID-JT,Jawa Tengah,624,31,243,350,70133,3026,49015,18092,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6.0,576,753.0,7809.0,32801,36364072,1108.64,110.2011149,-7.259097177,17.16,1928.63,0.85,83.21,8.32,4.31%,69.89%,1.49,1.35
2021-02-23,ID-LA,Lampung,94,2,126,-34,12181,626,10444,1111,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2.0,228,205.0,2435.0,34624,9095591,262.7,105.0214366,-4.916792975,10.33,1339.22,0.22,68.82,6.88,5.14%,85.74%,1.02,0.29
2021-04-30,ID-PB,Papua Barat,9,2,37,-30,8942,151,8515,276,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,7.89,7839.04,1.75,132.37,13.24,1.69%,95.22%,0.43,
2022-03-15,ID-JK,DKI Jakarta,1571,31,2297,-757,1220878,15010,1187157,18711,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5.0,44,267.0,,664,10846145,16334.31,106.8361183,-6.204698991,144.84,112563.31,2.86,1383.9,138.39,1.23%,97.24%,1.2,0.94
2021-04-19,ID-JI,Jawa Timur,255,30,235,-10,144661,10413,132382,1866,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9.0,666,777.0,7724.0,47803,40479023,846.78,112.7329414,-7.723345579,6.3,3573.73,0.74,257.24,25.72,7.20%,91.51%,1.07,1.5
2022-04-27,ID-SU,Sumatera Utara,3,0,85,-82,154990,3248,151525,217,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8.0,450,693.0,5417.0,72981,14874889,203.82,99.05196442,2.191894453,0.2,10419.57,0.0,218.35,21.84,2.10%,97.76%,0.5,0.0
2021-09-14,ID-SB,Sumatera Barat,98,3,385,-290,88401,2071,83779,2551,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7.0,179,230.0,928.0,42013,5519245,131.37,100.4650624,-0.850253225,17.76,16016.86,0.54,375.23,37.52,2.34%,94.77%,5.44,0.33
2021-09-22,ID-SN,Sulawesi Selatan,100,1,146,-47,108039,2181,103760,2098,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3.0,311,792.0,2255.0,46717,9426885,201.78,120.1620559,-3.731080714,10.61,11460.73,0.11,231.36,23.14,2.02%,96.04%,0.92,1.0
2022-08-07,ID-KB,Kalimantan Barat,12,0,0,12,65054,1131,63806,117,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2.0,174,99.0,2031.0,147307,5422814,36.81,111.1211776,-0.086474572,2.21,11996.35,0.0,208.56,20.86,1.74%,98.08%,1.0,1.0
2020-04-05,ID-JB,Jawa Barat,6,2,1,3,222,43,93,86,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9.0,627,645.0,5312.0,35378,45161325,1276.55,107.6037083,-6.920432083,0.13,4.92,0.04,0.95,0.1,19.37%,41.89%,0.3,0.5
2021-04-28,ID-KR,Kepulauan Riau,105,2,20,83,10943,255,9592,1096,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2.0,75,142.0,275.0,8202,1929400,235.24,108.261746,3.916346,54.42,5671.71,1.04,132.17,13.22,2.33%,87.65%,1.4,1.0
2020-03-25,ID-JK,DKI Jakarta,1,1,0,0,100,61,97,-58,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5.0,44,267.0,,664,10846145,16334.31,106.8361183,-6.204698991,0.09,9.22,0.09,5.62,0.56,61.00%,97.00%,0.06,0.05
2022-04-29,ID-SA,Sulawesi Utara,2,0,0,2,51496,1190,50246,60,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4.0,171,332.0,1507.0,13892,2641884,190.17,124.5212396,1.259638212,0.76,19492.15,0.0,450.44,45.04,2.31%,97.57%,0.67,1.0
2021-03-10,ID-NB,Nusa Tenggara Barat,25,0,99,-74,8908,340,7249,1319,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2.0,117,145.0,995.0,18572,5270247,283.77,117.5086257,-8.606998866,4.74,1690.24,0.0,64.51,6.45,3.82%,81.38%,2.27,1.0
2020-10-29,ID-PB,Papua Barat,8,0,16,-8,4088,65,3496,527,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,7.01,3583.76,0.0,56.98,5.7,1.59%,85.52%,0.08,0.0
2020-09-25,ID-SS,Sumatera Selatan,44,5,39,0,5734,336,4140,1258,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4.0,241,387.0,2853.0,91592,8217551,89.72,104.1694647,-3.216211808,5.35,697.77,0.61,40.89,4.09,5.86%,72.20%,0.53,5.0
2020-12-02,ID-SR,Sulawesi Barat,0,1,5,-6,1473,22,1301,150,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73.0,575.0,16787,1559984,92.93,119.3450194,-2.461746053,0.0,944.24,0.64,14.1,1.41,1.49%,88.32%,0.0,
2021-10-14,ID-JB,Jawa Barat,102,0,126,-24,704207,14662,687874,1671,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9.0,627,645.0,5312.0,35378,45161325,1276.55,107.6037083,-6.920432083,2.26,15593.14,0.0,324.66,32.47,2.08%,97.68%,1.1,0.0
2022-04-11,ID-ST,Sulawesi Tengah,30,0,40,-10,60665,1716,58652,297,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1.0,175,175.0,1842.0,61841,2955567,47.79,121.2010927,-1.00413668,10.15,20525.67,0.0,580.6,58.06,2.83%,96.68%,7.5,1.0
2021-01-24,ID-ST,Sulawesi Tengah,203,2,104,97,6614,168,4173,2273,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1.0,175,175.0,1842.0,61841,2955567,47.79,121.2010927,-1.00413668,68.68,2237.81,0.68,56.84,5.68,2.54%,63.09%,1.02,1.0
2022-03-23,ID-JI,Jawa Timur,440,24,680,-264,571019,31250,536340,3429,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9.0,666,777.0,7724.0,47803,40479023,846.78,112.7329414,-7.723345579,10.87,14106.54,0.59,772.0,77.2,5.47%,93.93%,0.92,0.92
2020-11-05,ID-AC,Aceh,35,1,1,33,7558,288,5477,1793,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5.0,289,,6497.0,57956,5247257,90.54,96.91052174,4.225614628,6.67,1440.37,0.19,54.89,5.49,3.81%,72.47%,0.8,0.2
2021-01-03,ID-KT,Kalimantan Tengah,64,0,200,-136,9958,200,6987,2771,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1.0,136,139.0,1432.0,153565,2570289,16.74,113.4176536,-1.602484653,24.9,3874.27,0.0,77.81,7.78,2.01%,70.16%,1.08,1.0
2021-07-06,ID-JI,Jawa Timur,1806,127,1257,422,182079,13370,157324,11385,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9.0,666,777.0,7724.0,47803,40479023,846.78,112.7329414,-7.723345579,44.62,4498.11,3.14,330.29,33.03,7.34%,86.40%,1.17,1.06
2022-01-07,ID-PB,Papua Barat,3,0,13,-10,23722,357,23313,52,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,2.63,20795.98,0.0,312.97,31.3,1.50%,98.28%,0.75,1.0
2020-04-20,ID-KR,Kepulauan Riau,0,1,1,-2,79,9,10,60,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2.0,75,142.0,275.0,8202,1929400,235.24,108.261746,3.916346,0.0,40.95,0.52,4.66,0.47,11.39%,12.66%,1.0,
2020-06-21,ID-JB,Jawa Barat,26,0,4,22,3181,176,1449,1556,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9.0,627,645.0,5312.0,35378,45161325,1276.55,107.6037083,-6.920432083,0.58,70.44,0.0,3.9,0.39,5.53%,45.55%,1.37,0.0
2020-09-21,ID-KI,Kalimantan Timur,178,6,75,97,6953,273,4531,2149,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3.0,103,197.0,841.0,129067,3552191,27.52,116.4684405,0.45385803,50.11,1957.38,1.69,76.85,7.69,3.93%,65.17%,2.97,6.0
2021-04-25,ID-PB,Papua Barat,3,2,18,-17,8830,145,8347,338,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1.0,218,95.0,1742.0,102955,1140701,11.08,132.9762624,-2.045160182,2.63,7740.85,1.75,127.11,12.71,1.64%,94.53%,0.15,
2021-08-23,ID-SA,Sulawesi Utara,58,7,765,-714,31150,902,26088,4160,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4.0,171,332.0,1507.0,13892,2641884,190.17,124.5212396,1.259638212,21.95,11790.83,2.65,341.42,34.14,2.90%,83.75%,0.23,1.75
